02/08/2016 11:12:17
1
 	Напряжение Uab	Напряжение Ubc	Udc1_rms	Ic12_pwm	Ic34_pwm	Напряжение Uca	Ia3+Ia4	Ib3+Ib4	Ic3+Ic4	Ia1+Ia2	Ib1+Ib2	Ic1+Ic2	Q12rms	Q34rms	
1306	-939,8	-6,7	1248,9	0	0	921,0	-2	-2	0	-2	-1	-1	-173	-165	
1307	-919,4	-50,1	1248,9	0	0	938,7	-2	-2	-1	-2	-1	-1	-173	-165	
1308	-896,4	-90,8	1248,9	0	0	961,7	-2	-2	-1	-2	-2	-1	-173	-165	
1309	-871,9	-130,2	1248,9	0	0	971,2	-2	-2	-1	-2	-2	0	-173	-165	
1310	-847,5	-166,8	1248,9	0	0	990,2	-2	-2	-1	-2	-2	0	-173	-165	
1311	-820,4	-200,7	1248,9	0	0	994,3	-2	-2	-1	-2	-1	-1	-173	-165	
1312	-798,7	-231,9	1248,9	0	0	1007,9	-2	-2	-1	-2	-1	-1	-173	-165	
1313	-778,4	-263,1	1248,9	0	0	1009,2	-2	-1	-1	-1	-2	0	-173	-165	
1314	-752,6	-284,8	1248,9	0	0	1011,9	-2	-2	-1	-1	-2	-1	-173	-165	
1315	-729,5	-307,9	1248,9	0	0	1010,6	-2	-2	-1	-2	-2	-1	-173	-165	
1316	-710,5	-328,2	1248,9	0	0	1013,3	-2	-2	-1	-2	-1	-2	-173	-165	
1317	-692,9	-343,1	1248,9	0	0	1003,8	-2	-2	-1	-1	-1	-2	-173	-165	
1318	-672,6	-355,3	1248,9	0	0	1003,8	-2	-2	-1	-2	-1	-2	-173	-165	
1319	-656,3	-364,8	1248,9	0	0	990,2	-2	-2	-1	-2	-1	-1	-173	-165	
1320	-641,4	-368,9	1249,0	-1	-1	987,5	-2	-2	-1	-2	-2	-1	-173	-165	
1321	-630,5	-377,0	1249,0	-1	-1	975,3	-2	-2	-1	-2	-2	-1	-173	-165	
1322	-615,6	-377,0	1249,0	-1	-1	964,4	-2	-2	-1	-2	-2	-1	-173	-165	
1323	-603,4	-374,3	1249,0	-1	-1	950,9	-2	-3	-1	-2	-2	-1	-173	-165	
1324	-593,9	-374,3	1249,0	-1	-1	944,1	-2	-3	-1	-2	-2	-2	-173	-165	
1325	-585,7	-373,0	1249,0	-1	-1	926,5	-2	-3	-1	-2	-2	-1	-173	-165	
1326	-579,0	-367,5	1249,0	-1	-1	921,0	-2	-2	-1	-2	-2	-1	-173	-165	
1327	-570,8	-366,2	1249,0	-1	-1	903,4	-2	-2	-1	-2	-2	-1	-173	-165	
1328	-564,0	-359,4	1249,0	-1	-1	899,3	-2	-2	-1	-2	-2	-1	-173	-165	
1329	-561,3	-358,0	1249,0	-1	-1	887,1	-2	-2	-1	-2	-2	-1	-173	-165	
1330	-554,5	-352,6	1249,0	-1	-1	879,0	-2	-2	-1	-2	-2	-1	-173	-165	
1331	-549,1	-351,3	1249,0	-1	-1	870,9	-2	-2	-1	-2	-2	-1	-173	-165	
1332	-545,1	-351,3	1249,0	-1	-1	870,9	-2	-2	-1	-1	-2	-2	-173	-165	
1333	-538,3	-351,3	1249,0	-1	-1	858,6	-2	-2	-1	-1	-2	-1	-173	-165	
1334	-534,2	-352,6	1249,0	-1	-1	862,7	-2	-2	-1	-1	-2	-1	-173	-165	
1335	-528,8	-358,0	1249,0	-1	-1	855,9	-2	-2	-2	-1	-2	-1	-173	-165	
1336	-522,0	-363,5	1249,0	-1	-1	862,7	-2	-2	-1	-1	-2	-2	-173	-165	
1337	-516,6	-375,7	1249,0	-1	-1	861,4	-2	-2	-1	-1	-2	-1	-173	-165	
1338	-508,4	-385,2	1249,0	-1	-1	864,1	-2	-2	-1	-2	-2	-1	-173	-165	
1339	-498,9	-396,0	1249,0	-1	-1	869,5	-2	-2	-1	-2	-2	-1	-173	-165	
1340	-488,1	-412,3	1249,0	-1	-1	880,4	-2	-2	-1	-2	-1	-1	-173	-165	
1341	-478,6	-432,6	1249,0	-1	-1	883,1	-2	-2	0	-2	-1	-1	-173	-165	
1342	-467,7	-453,0	1249,0	-1	-1	895,3	-1	-2	0	-2	-1	-1	-173	-165	
1343	-452,8	-478,8	1249,0	-1	-1	900,7	-1	-1	0	-1	-1	-1	-173	-165	
1344	-437,9	-500,5	1249,0	-1	0	914,3	-1	-2	0	-1	-1	-1	-173	-165	
1345	-423,0	-528,9	1249,0	-1	0	922,4	-1	-1	0	-1	-1	-2	-173	-165	
1346	-401,3	-556,1	1249,0	-1	0	934,6	-1	-1	-1	-2	-1	-1	-173	-165	
1347	-385,0	-585,9	1249,0	-1	0	942,7	-1	-2	0	-2	-1	-1	-173	-165	
1348	-363,3	-618,5	1249,0	-1	0	959,0	-1	-1	-1	-2	-1	-1	-173	-165	
1349	-340,2	-647,0	1249,0	-1	0	963,1	-1	-2	-1	-2	-2	-1	-173	-165	
1350	-315,8	-680,9	1249,0	-1	0	978,0	-1	-2	-1	-2	-1	-1	-173	-165	
1351	-294,1	-712,1	1249,0	-1	0	980,7	-1	-1	-1	-2	-1	-1	-173	-165	
1352	-268,3	-746,0	1249,0	-1	0	991,6	-1	-2	-1	-2	-1	0	-173	-165	
1353	-242,6	-779,9	1249,0	-1	0	992,9	-1	-2	0	-2	-2	-1	-173	-165	
1354	-204,6	-805,6	1249,0	-1	0	988,9	-1	-2	0	-2	-1	-1	-173	-165	
1355	-170,7	-832,8	1249,0	-1	0	984,8	-2	-2	0	-2	-1	0	-173	-165	
1356	-127,3	-865,3	1249,0	-1	0	975,3	-2	-2	-1	-2	-1	-1	-173	-165	
1357	-89,3	-893,8	1249,0	-1	0	953,6	-1	-1	0	-1	-1	-1	-173	-165	
1358	-45,9	-916,9	1249,0	-1	0	940,0	-2	-2	0	-2	-1	-1	-173	-165	
1359	2,9	-942,6	1249,0	-1	0	911,5	-2	-2	-1	-2	-1	-1	-173	-165	
1360	45,0	-961,6	1249,0	0	0	895,3	-2	-2	-1	-2	-1	-1	-173	-165	
1361	87,0	-980,6	1249,0	0	0	869,5	-2	-2	-1	-2	-2	-1	-173	-165	
1362	127,7	-995,5	1249,0	0	0	846,4	-2	-2	-1	-2	-2	-1	-173	-165	
1363	164,3	-1009,1	1249,0	0	0	820,7	-2	-2	-1	-1	-2	-2	-173	-165	
1364	199,6	-1020,0	1249,0	0	0	801,7	-2	-2	-1	-1	-2	-2	-173	-165	
1365	232,2	-1028,1	1249,0	0	0	771,8	-2	-2	-1	-1	-2	-2	-173	-165	
1366	259,3	-1034,9	1249,0	0	0	754,2	-2	-2	-1	-1	-2	-2	-173	-165	
1367	285,1	-1036,2	1249,0	0	0	727,1	-2	-2	-1	-1	-2	-1	-173	-165	
1368	305,4	-1037,6	1249,0	-1	-1	709,4	-2	-2	-1	-1	-2	-1	0	0	
1369	323,0	-1037,6	1249,0	-1	-1	686,4	-2	-2	-1	-1	-2	-1	0	0	
1370	339,3	-1029,5	1249,0	-1	-1	667,4	-2	-2	-1	-1	-2	-1	0	0	
1371	348,8	-1025,4	1249,0	-1	-1	649,8	-1	-2	-1	-1	-2	-1	0	0	
1372	358,3	-1017,2	1249,0	-1	-1	638,9	-3	-3	-1	-2	-2	-1	0	0	
1373	361,0	-1009,1	1249,0	-1	-1	618,6	-2	-3	-1	-2	-2	-2	0	0	
1374	361,0	-1002,3	1249,0	-1	-1	610,4	-2	-3	-1	-2	-2	-1	0	0	
1375	366,4	-987,4	1249,0	-1	-1	594,2	-2	-3	-2	-2	-2	-1	0	0	
1376	363,7	-975,2	1249,0	-1	-1	588,7	-1	-2	0	-2	-2	-1	0	0	
1377	359,7	-965,7	1249,0	-1	-1	576,5	-2	-2	-2	-2	-2	-1	0	0	
1378	355,6	-950,8	1249,0	-1	-1	568,4	-2	-2	-1	-2	-2	-2	0	0	
1379	351,5	-935,9	1249,0	-1	-1	560,2	-1	-2	-1	-2	-2	-1	0	0	
1380	347,5	-925,0	1249,0	-1	-1	560,2	-1	-2	-1	-2	-2	-1	0	0	
1381	338,0	-918,2	1249,0	-1	-1	548,0	-1	-2	-1	-1	-2	-1	0	0	
1382	335,2	-906,0	1249,0	-1	-1	549,4	-1	-2	0	-1	-2	-1	0	0	
1383	329,8	-897,9	1249,0	-1	-1	539,9	-1	-2	-1	-1	-2	-1	0	0	
1384	328,5	-889,7	1249,0	-1	-1	541,3	-2	-2	-1	-1	-2	-1	0	0	
1385	323,0	-888,4	1249,0	-1	-1	534,5	-1	-2	0	-2	-1	-1	0	0	
1386	325,8	-881,6	1249,0	-1	-1	530,4	-1	-2	0	-2	-2	-1	0	0	
1387	329,8	-876,2	1249,0	-1	-1	525,0	-1	-2	0	-2	-2	-1	0	0	
1388	332,5	-876,2	1249,0	-1	-1	526,3	-1	-2	0	-2	-2	-1	0	0	
1389	340,7	-877,5	1249,0	-1	-1	512,8	-1	-2	0	-2	-2	-1	0	0	
1390	347,5	-883,0	1249,0	-1	-1	511,4	-1	-2	0	-2	-2	-1	0	0	
1391	361,0	-885,7	1249,0	-1	-1	499,2	-1	-2	0	-2	-2	-1	0	0	
1392	375,9	-891,1	1249,0	-1	0	496,5	-1	-2	-1	-2	-2	-1	0	0	
1393	392,2	-899,2	1249,0	-1	0	481,6	-1	-2	-1	-2	-2	-1	0	0	
1394	412,6	-907,4	1249,0	-1	0	472,1	-2	-1	0	-2	-2	-1	0	0	
1395	434,3	-915,5	1249,0	-1	0	459,9	-1	-1	0	-2	-1	-1	0	0	
1396	458,7	-929,1	1249,0	-1	0	449,0	-1	-1	0	-2	-1	-1	0	0	
1397	484,5	-941,3	1249,0	-1	0	428,7	-1	-1	0	-1	-1	-1	0	0	
1398	515,7	-952,1	1249,0	-1	0	416,5	-1	-2	0	-2	-1	-1	0	0	
1399	546,8	-964,3	1249,0	-1	0	393,4	-2	-2	0	-2	-1	-1	0	0	
1400	580,8	-973,8	1249,0	-1	0	377,1	-2	-2	-1	-1	-1	-1	0	0	
1401	609,2	-991,5	1249,0	-1	0	351,4	-2	-2	-1	-1	-1	-2	0	0	
1402	645,9	-998,3	1249,0	-1	0	329,7	-1	-2	-1	-1	-2	-1	0	0	
1403	679,8	-1010,5	1249,0	-1	0	303,9	-2	-2	-1	-1	-2	-2	0	0	
1404	717,8	-1018,6	1249,0	-1	0	284,9	-2	-2	-1	-1	-2	-1	0	0	
1405	753,0	-1025,4	1249,0	-1	0	251,0	-2	-2	-1	-1	-2	-1	0	0	
1406	785,6	-1034,9	1249,0	-1	0	230,6	-2	-2	-1	-2	-2	-1	0	0	
1407	819,5	-1036,2	1249,0	-1	0	188,6	-2	-2	-1	-2	-2	-1	0	0	
1408	854,7	-1030,8	1249,0	-1	-1	164,2	-2	-2	-1	-2	-1	-1	0	0	
1409	883,2	-1025,4	1249,0	-1	-1	115,3	-2	-2	-1	-2	-2	-1	0	0	
1410	911,7	-1006,4	1249,0	-1	-1	71,9	-2	-2	-1	-2	-2	-1	0	0	
1411	938,8	-990,1	1249,0	-1	-1	28,5	-2	-2	-1	-2	-2	-1	0	0	
1412	961,9	-969,8	1249,0	-1	-1	-13,5	-2	-2	-1	-1	-2	-2	0	0	
1413	985,0	-948,1	1249,0	-1	-1	-62,3	-2	-2	-1	-1	-2	-2	0	0	
1414	1006,7	-926,4	1249,0	-1	-1	-100,3	-2	-2	-1	-1	-2	-1	0	0	
1415	1020,2	-900,6	1249,0	-1	-1	-146,4	-2	-3	-1	-1	-2	-1	0	0	
1416	1035,2	-877,5	1249,1	-1	-1	-179,0	-2	-3	-1	-1	-2	-1	0	0	
1417	1043,3	-857,2	1249,1	-1	-1	-218,3	-3	-3	-1	-1	-3	-1	0	0	
1418	1051,4	-828,7	1249,1	-1	-1	-248,2	-3	-3	-1	-1	-2	-1	0	0	
1419	1058,2	-807,0	1249,1	-1	-1	-279,4	-2	-2	-2	-2	-3	-2	0	0	
1420	1063,6	-779,9	1249,1	-1	-1	-299,7	-3	-2	-2	-2	-2	-1	0	0	
1421	1062,3	-758,2	1249,1	-1	-1	-328,2	-2	-2	-1	-2	-2	-1	0	0	
1422	1055,5	-739,2	1249,1	-1	-1	-341,8	-1	-2	-1	-2	-2	-2	0	0	
1423	1048,7	-718,8	1249,1	-1	-1	-360,8	-2	-2	-1	-2	-1	-1	0	0	
1424	1046,0	-697,1	1249,0	-1	-1	-368,9	-1	-2	-1	-2	-2	-1	0	0	
1425	1035,2	-680,9	1249,0	-1	-1	-381,1	-2	-2	-1	-1	-2	-2	0	0	
1426	1022,9	-660,5	1249,0	-1	-1	-383,8	-2	-2	-1	-1	-2	-1	0	0	
1427	1009,4	-648,3	1249,0	-1	-1	-386,5	-2	-2	-1	-1	-2	-1	0	0	
1428	995,8	-633,4	1249,0	-1	-1	-383,8	-2	-3	-1	-2	-1	-1	0	0	
1429	980,9	-621,2	1249,0	-1	-1	-386,5	-2	-2	-1	-1	-1	-1	0	0	
1430	967,3	-607,6	1249,0	-1	-1	-378,4	-2	-2	-1	-1	-1	-1	0	0	
1431	951,1	-599,5	1249,0	-1	-1	-377,0	-1	-2	-1	-1	-1	-1	0	0	
1432	937,5	-590,0	1249,0	-1	-1	-367,5	-2	-1	-1	-2	-2	-1	0	0	
1433	919,9	-585,9	1249,0	-1	-1	-364,8	-2	-2	0	-2	-1	-1	0	0	
1434	911,7	-572,3	1249,0	-1	-1	-355,3	-2	-2	0	-2	-1	0	0	0	
1435	898,2	-566,9	1249,0	-1	-1	-352,6	-2	-2	-1	-2	-1	-1	0	0	
1436	887,3	-561,5	1249,0	-1	-1	-343,1	-2	-1	0	-2	-1	-1	0	0	
1437	875,1	-558,8	1249,0	-1	-1	-344,5	-1	-1	0	-2	-1	-1	0	0	
1438	868,3	-553,4	1249,0	-1	-1	-336,3	-1	-1	0	-2	-1	-1	0	0	
1439	862,9	-547,9	1249,0	-1	-1	-340,4	-2	-1	0	-2	-1	-1	0	0	
1440	860,2	-542,5	1248,9	0	0	-336,3	-1	-1	0	-2	-1	-1	0	0	
1441	857,5	-538,4	1248,9	0	0	-344,5	0	-1	0	-2	-1	-1	0	0	
1442	858,8	-533,0	1248,9	0	0	-347,2	-2	-1	0	-2	-1	-1	0	0	
1443	858,8	-527,6	1248,9	0	0	-356,7	-2	-1	0	-2	-2	-1	0	0	
1444	862,9	-523,5	1248,9	0	0	-363,5	-1	-2	0	-1	-2	0	0	0	
1445	871,0	-511,3	1248,9	0	0	-383,8	-2	-2	0	-2	-1	0	0	0	
1446	879,2	-503,2	1248,9	0	0	-396,0	-2	-2	0	-2	-2	-1	0	0	
1447	885,9	-495,0	1248,9	0	0	-417,7	-2	-2	0	-1	-1	-1	0	0	
1448	899,5	-482,8	1248,9	0	0	-435,4	-1	-2	0	-2	-1	-1	0	0	
1449	910,4	-473,3	1248,9	0	0	-466,6	-2	-2	-1	-2	-2	-1	0	0	
1450	923,9	-457,1	1248,9	0	0	-489,6	-2	-2	-1	-2	-2	-1	0	0	
1451	938,8	-442,1	1248,9	0	0	-519,4	-1	-2	-1	-2	-2	-1	0	0	
1452	948,3	-429,9	1248,9	0	0	-546,6	-2	-2	-1	-2	-1	-2	0	0	
1453	964,6	-409,6	1248,9	0	0	-583,2	-1	-2	-1	-2	-1	-2	0	0	
1454	982,3	-389,2	1248,9	0	0	-613,0	-1	-3	-1	-2	-2	-2	0	0	
1455	993,1	-370,2	1248,9	0	0	-652,4	-2	-2	-1	-1	-2	-2	0	0	
1456	1006,7	-348,5	1249,0	-1	-1	-680,9	-3	-3	-1	-1	-2	-1	0	0	
1457	1018,9	-326,8	1249,0	-1	-1	-721,6	-1	-2	-1	-1	-2	-2	0	0	
1458	1032,4	-298,4	1249,0	-1	-1	-754,1	-1	-3	-1	-1	-2	-1	0	0	
1459	1035,2	-269,9	1249,0	-1	-1	-789,4	-2	-2	-1	-1	-2	-1	0	0	
1460	1037,9	-240,0	1249,0	-1	-1	-819,2	-2	-2	-1	-1	-2	-1	0	0	
1461	1035,2	-206,1	1249,0	-1	-1	-857,2	-3	-2	-1	-2	-1	-2	0	0	
1462	1022,9	-161,4	1249,0	-1	-1	-884,3	-3	-2	-1	-2	-2	-2	0	0	
1463	1009,4	-120,7	1249,0	-1	-1	-916,9	-2	-2	-2	-2	-2	-1	0	0	
1464	995,8	-77,3	1249,0	-1	-1	-939,9	-2	-2	-2	-1	-2	-1	0	0	
1465	971,4	-33,9	1249,0	-1	-1	-968,4	-2	-2	-1	-2	-2	-1	0	0	
1466	951,1	10,9	1249,0	-1	-1	-988,8	-2	-2	-2	-2	-2	-1	0	0	
1467	930,7	52,9	1249,0	-1	-1	-1009,1	-2	-3	-1	-2	-2	-1	0	0	
1468	906,3	93,6	1249,0	-1	-1	-1018,6	-2	-3	-1	-2	-2	-1	0	0	
1469	883,2	130,3	1249,0	-1	-1	-1041,7	-2	-3	-1	-2	-2	-2	0	0	
1470	860,2	165,5	1249,0	-1	-1	-1048,4	-2	-3	-1	-2	-2	-2	0	0	
1471	835,8	196,7	1249,0	-1	-1	-1059,3	-2	-2	-1	-2	-1	-1	0	0	
1472	814,1	226,6	1249,0	-1	-1	-1062,0	-2	-2	-1	-2	-2	-1	0	0	
1473	786,9	251,0	1249,0	-1	-1	-1068,8	-2	-2	-1	-1	-2	-2	0	0	
1474	766,6	275,4	1249,0	-1	-1	-1066,1	-2	-2	-1	-1	-1	-1	0	0	
1475	743,5	295,7	1249,0	-1	-1	-1063,4	-1	-2	-1	-1	-1	-2	0	0	
1476	720,5	308,0	1249,0	-1	-1	-1055,2	-1	-2	-1	-2	-1	-1	0	0	
1477	701,5	321,5	1249,0	-1	-1	-1052,5	-1	-2	-1	-1	-1	-1	0	0	
1478	683,8	335,1	1249,0	-1	-1	-1037,6	-1	-2	0	-2	-2	-1	0	0	
1479	664,9	340,5	1249,0	-1	-1	-1030,8	-1	-2	0	-1	-1	-1	0	0	
1480	648,6	345,9	1248,9	-1	0	-1015,9	-1	-2	0	-1	-2	-1	0	0	
1481	632,3	347,3	1248,9	-1	0	-1006,4	-1	-2	0	-2	-2	0	0	0	
1482	620,1	347,3	1248,9	-1	0	-991,5	-1	-2	0	-2	-1	0	0	0	
1483	610,6	351,4	1248,9	-1	0	-976,6	-1	-2	0	-2	-2	0	0	0	
1484	597,0	344,6	1248,9	-1	0	-958,9	-1	-2	0	-2	-1	0	0	0	
1485	584,8	339,1	1248,9	-1	0	-949,4	-1	-2	0	-2	-1	0	0	0	
1486	572,6	332,4	1248,9	-1	0	-933,2	-1	-2	0	-2	-1	0	0	0	
1487	564,5	329,7	1248,9	-1	0	-923,7	-1	-1	0	-2	-2	-1	0	0	
1488	557,7	326,9	1248,9	0	0	-908,7	-1	-1	0	-2	-1	-1	0	0	
1489	550,9	322,9	1248,9	0	0	-902,0	-1	-1	0	-2	-1	-1	0	0	
1490	546,8	322,9	1248,9	0	0	-892,5	-1	-1	0	-2	-1	-1	0	0	
1491	541,4	322,9	1248,9	0	0	-885,7	-1	-1	0	-2	-1	-1	0	0	
1492	533,3	321,5	1248,9	0	0	-877,5	-1	-1	0	-2	-1	0	0	0	
1493	526,5	324,2	1248,9	0	0	-880,3	-1	-1	0	-1	-1	-1	0	0	
1494	523,8	331,0	1248,9	0	0	-874,8	-2	-1	0	-2	-1	-1	0	0	
1495	517,0	337,8	1248,9	0	0	-881,6	-2	-2	-1	-2	-2	-1	0	0	
1496	510,2	347,3	1248,9	-1	0	-880,3	-2	-3	-1	-2	-2	-2	0	0	
1497	502,1	358,1	1248,9	-1	0	-888,4	-2	-1	-1	-2	-2	-1	0	0	
1498	495,3	375,8	1248,9	-1	0	-895,2	-2	-2	-1	-2	-2	-1	0	0	
1499	487,2	390,7	1248,9	-1	0	-903,3	-2	-2	-1	-1	-1	-1	0	0	
1500	473,6	405,6	1248,9	-1	0	-908,7	-2	-2	-1	-2	-1	-1	0	0	
1501	468,2	434,1	1248,9	-1	0	-926,4	-2	-2	-1	-2	-1	-1	0	0	
1502	453,3	455,8	1248,9	-1	0	-935,9	-2	-2	-1	-2	-2	0	0	0	
1503	439,7	480,2	1248,9	-1	0	-953,5	-2	-2	-1	-2	-2	-1	0	0	
1504	427,5	511,4	1248,9	0	-1	-964,3	-2	-2	-1	-1	-2	-1	0	0	
1505	409,9	538,5	1248,9	0	-1	-980,6	-2	-2	-1	-1	-2	-1	0	0	
1506	396,3	572,4	1248,9	0	-1	-994,2	-2	-2	-1	-1	-2	-1	0	0	
1507	378,7	603,6	1248,9	0	-1	-1009,1	-2	-2	-1	-1	-2	-1	0	0	
1508	362,4	637,6	1248,9	0	-1	-1021,3	-2	-2	0	-1	-2	-1	0	0	
1509	340,7	671,5	1248,9	0	-1	-1040,3	-2	-2	0	-1	-2	-2	0	0	
1510	319,0	701,3	1248,9	0	-1	-1047,1	-2	-2	-1	-1	-2	-2	0	0	
1511	290,5	732,5	1248,9	0	-1	-1056,6	-2	-2	-1	-1	-2	-1	0	0	
1512	263,4	765,1	1249,0	-1	0	-1056,6	-2	-3	-2	-2	-3	-2	0	0	
1513	230,8	794,9	1249,0	-1	0	-1056,6	-3	-3	-2	-2	-2	-2	0	0	
1514	190,1	824,7	1249,0	-1	0	-1044,4	-3	-3	-2	-2	-2	-2	0	0	
1515	150,8	851,9	1249,0	-1	0	-1036,2	-3	-2	-1	-1	-2	-1	0	0	
1516	108,7	879,0	1249,0	-1	0	-1013,2	-1	-2	-1	-2	-2	-1	0	0	
1517	65,3	904,8	1249,0	-1	0	-999,6	-1	-2	-1	-2	-1	-2	0	0	
1518	24,6	927,8	1249,0	-1	0	-977,9	-1	-2	-1	-1	-2	-2	0	0	
1519	-18,8	945,5	1249,0	-1	0	-961,6	-1	-2	-1	-1	-2	-1	0	0	
1520	-56,7	963,1	1248,8	-1	-1	-937,2	-1	-2	0	-2	-2	-1	0	0	
1521	-93,4	979,4	1248,8	-1	-1	-918,2	-1	-2	0	-2	-2	0	0	0	
1522	-127,3	992,9	1248,8	-1	-1	-895,2	-1	-2	0	-2	-1	0	0	0	
1523	-159,8	1002,4	1248,8	-1	-1	-873,5	-1	-2	0	-2	-1	-1	0	0	
1524	-189,7	1009,2	1248,8	-1	-1	-847,7	-1	-2	0	-2	-1	0	0	0	
1525	-215,4	1017,3	1248,8	-1	-1	-831,4	-1	-2	0	-2	-1	-1	0	0	
1526	-241,2	1020,1	1248,8	-1	-1	-805,6	-1	-2	0	-2	-1	-1	0	0	
1527	-262,9	1020,1	1248,8	-1	-1	-792,1	-1	-2	0	-2	-1	0	0	0	
1528	-277,8	1020,1	1248,8	0	0	-769,0	-1	-1	0	-2	-1	-1	0	0	
1529	-296,8	1013,3	1248,8	0	0	-752,8	-1	-1	0	-2	-1	-1	0	0	
1530	-307,7	1010,6	1248,8	0	0	-733,8	-1	-1	0	-2	-1	-1	0	0	
1531	-317,2	1003,8	1248,8	0	0	-717,5	-1	-1	0	-2	-1	-1	0	0	
1532	-325,3	995,6	1248,8	0	0	-698,5	-1	-1	-1	-2	-1	-1	0	0	
1533	-329,4	986,2	1248,8	0	0	-687,6	-1	-1	0	-2	-1	-1	0	0	
1534	-332,1	976,7	1248,8	0	0	-670,0	-1	-2	0	-2	-2	-1	0	0	
1535	-333,5	967,2	1248,8	0	0	-661,9	-1	-1	-1	-2	-2	-1	0	0	
1536	-334,8	956,3	1248,8	-1	0	-647,0	-1	-1	-1	-2	-2	-1	0	0	
1537	-337,5	942,7	1248,8	-1	0	-640,2	-2	-1	-1	-2	-2	-2	0	0	
1538	-332,1	934,6	1248,8	-1	0	-630,7	-2	-1	-1	-2	-2	-2	0	0	
1539	-328,0	926,5	1248,8	-1	0	-621,2	-2	-2	-1	-2	-2	-1	0	0	
1540	-329,4	915,6	1248,8	-1	0	-610,3	-2	-2	-1	-1	-2	-1	0	0	
1541	-329,4	902,1	1248,8	-1	0	-607,6	-1	-2	-1	-2	-2	-1	0	0	
1542	-326,7	899,3	1248,8	-1	0	-596,8	-2	-2	-1	-2	-2	-1	0	0	
1543	-324,0	893,9	1248,8	-1	0	-595,4	-2	-2	-1	-1	-2	-1	0	0	
1544	-326,7	887,1	1248,8	-1	-1	-584,6	-2	-2	-1	-1	-2	-1	0	0	
1545	-334,8	879,0	1248,8	-1	-1	-585,9	-2	-2	-1	-1	-1	-1	0	0	
1546	-333,5	877,6	1248,8	-1	-1	-576,4	-2	-2	-1	-1	-1	-1	0	0	
1547	-337,5	879,0	1248,8	-1	-1	-566,9	-2	-2	-1	-1	-2	-1	0	0	
1548	-347,0	877,6	1248,8	-1	-1	-557,4	-2	-2	-1	-1	-1	-1	0	0	
1549	-355,2	880,4	1248,8	-1	-1	-553,4	-2	-2	-1	-1	-2	-1	0	0	
1550	-368,7	883,1	1248,8	-1	-1	-539,8	-2	-2	-1	-2	-2	-1	0	0	
1551	-385,0	887,1	1248,8	-1	-1	-537,1	-2	-2	-1	-2	-2	-1	0	0	
1552	-401,3	889,8	1248,8	-1	-1	-520,8	-2	-2	-1	-2	-2	-1	0	0	
1553	-420,3	899,3	1248,8	-1	-1	-516,7	-2	-2	-1	-1	-2	-1	0	0	
1554	-436,5	907,5	1248,8	-1	-1	-499,1	-2	-2	-1	-1	-2	-1	0	0	
1555	-461,0	917,0	1248,8	-1	-1	-485,5	-2	-2	-1	-1	-2	-2	0	0	
1556	-486,7	925,1	1248,8	-1	-1	-466,6	-2	-2	-1	-1	-2	-1	0	0	
1557	-511,1	936,0	1248,8	-1	-1	-457,1	-2	-2	-1	-1	-2	-1	0	0	
1558	-535,6	950,9	1248,8	-1	-1	-435,4	-2	-3	-1	-1	-2	-1	0	0	
1559	-568,1	956,3	1248,8	-1	-1	-420,4	-2	-2	-1	-1	-1	-1	0	0	
1560	-598,0	967,2	1248,9	-1	-1	-394,7	-2	-3	-1	-1	-1	-1	0	0	
1561	-629,1	976,7	1248,9	-1	-1	-379,7	-2	-2	-1	-2	-2	-1	0	0	
1562	-657,6	984,8	1248,9	-1	-1	-355,3	-1	-3	-1	-2	-1	-1	0	0	
1563	-687,5	994,3	1248,9	-1	-1	-336,3	-1	-2	-1	-2	-1	-1	0	0	
1564	-718,7	1001,1	1248,9	-1	-1	-303,8	-1	-2	-1	-2	-1	-1	0	0	
1565	-751,2	1006,5	1248,9	-1	-1	-287,5	-1	-2	-1	-2	-1	-1	0	0	
1566	-781,1	1001,1	1248,9	-1	-1	-250,9	-1	-2	0	-2	-1	-1	0	0	
1567	-808,2	999,7	1248,9	-1	-1	-222,4	-1	-2	0	-2	-2	-1	0	0	
1568	-836,7	983,4	1248,8	-1	0	-174,9	-2	-2	0	-2	-2	-1	0	0	
1569	-863,8	969,9	1248,8	-1	0	-142,4	-2	-2	0	-1	-1	-2	0	0	
1570	-884,2	952,2	1248,8	-1	0	-96,3	-1	-2	0	-1	-1	-1	0	0	
1571	-905,9	930,5	1248,8	-1	0	-52,8	-1	-2	0	-2	-1	-1	0	0	
1572	-928,9	908,8	1248,8	-1	0	-10,8	-1	-2	0	-2	-1	-1	0	0	
1573	-945,2	889,8	1248,8	-1	0	24,5	-1	-2	0	-2	-1	-1	0	0	
1574	-961,5	866,8	1248,8	-1	0	69,2	-1	-2	0	-2	-2	-1	0	0	
1575	-977,7	845,1	1248,8	-1	0	100,4	-1	-2	0	-2	-2	-1	0	0	
1576	-987,2	823,4	1248,8	-1	0	139,8	-1	-1	0	-2	-1	-1	0	0	
1577	-1002,2	799,0	1248,8	-1	0	166,9	-1	-1	0	-2	-2	-1	0	0	
1578	-1004,9	781,3	1248,8	-1	0	194,0	-1	-1	0	-1	-1	-1	0	0	
1579	-1008,9	761,0	1248,8	-1	0	217,1	-1	-1	-1	-1	-1	-1	0	0	
1580	-1015,7	742,0	1248,8	-1	0	245,6	-1	-2	-1	-2	-1	-1	0	0	
